,MSZoning,LotShape,BldgType,OverallQual,YearRemodAdd,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageCars,PavedDrive
338,0.5,1.0,0.0,0.6666666666666665,0.14754098360655735,0.3333333333333333,0.5,0.75,0.0,0.0,1.0,0.5977950954121356,0.5588042906475779,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
339,0.5,0.0,0.0,0.5555555555555556,0.19672131147540986,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.4886930753316756,0.4568183804131567,0.0,1.0,0.0,0.0,1.0,0.25,1.0
340,0.5,1.0,0.0,0.7777777777777777,0.14754098360655735,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.41233707276296494,0.616469947871602,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0
341,0.25,1.0,0.0,0.3333333333333333,0.9836065573770492,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.34946453236551633,0.3266709305809328,0.0,1.0,0.0,1.0,1.0,0.25,0.0
342,0.5,1.0,0.5,0.2222222222222222,0.9344262295081968,1.0,0.75,0.5,0.6666666666666666,0.25,0.0,0.4298378473389533,0.4018019472209433,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
343,0.5,0.0,1.0,0.8888888888888888,0.06557377049180327,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6122242570112899,0.5722923193616571,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
344,0.75,1.0,1.0,0.4444444444444445,0.5737704918032788,1.0,0.5,1.0,0.8333333333333333,1.0,1.0,0.17899639061147665,0.4254818078562845,0.0,1.0,0.0,0.0,1.0,0.25,1.0
345,0.5,1.0,0.0,0.5555555555555556,0.9344262295081968,1.0,1.0,1.0,1.0,0.5,1.0,0.4042481129775388,0.5490694598092243,0.0,0.3333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
346,0.5,0.0,0.0,0.5555555555555556,0.16393442622950818,1.0,1.0,0.75,0.16666666666666666,1.0,1.0,0.3987577918657257,0.3727490685919701,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
347,0.5,0.0,0.0,0.5555555555555556,0.819672131147541,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.5628454809220087,0.5261342425266626,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.5,1.0
348,0.5,1.0,0.75,0.6666666666666665,0.0819672131147541,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.3131258969553028,0.5598937595667497,0.3333333333333333,0.6666666666666666,0.0,0.4,0.6666666666666666,0.5,1.0
349,0.5,0.3333333333333333,0.0,0.8888888888888888,0.016393442622950817,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6473928471066,0.7429403302300357,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.75,1.0
350,0.5,0.0,1.0,0.8888888888888888,0.016393442622950817,0.0,0.0,1.0,1.0,0.0,1.0,0.6516689756902725,0.6091642813606195,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
351,0.5,0.0,0.0,0.6666666666666665,0.3442622950819673,1.0,0.5,0.25,0.3333333333333333,0.5,1.0,0.5563896206205956,0.5200994616060131,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
352,0.5,1.0,0.0,0.4444444444444445,0.9672131147540984,1.0,1.0,0.75,0.5,1.0,0.0,0.23164131491135545,0.425163543976566,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
353,0.75,1.0,0.0,0.5555555555555556,0.13114754098360654,1.0,1.0,1.0,1.0,0.5,1.0,0.2906785257655482,0.2717192038601719,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
354,0.5,1.0,0.0,0.5555555555555556,0.11475409836065575,1.0,1.0,1.0,0.5,0.0,1.0,0.4814606432192621,0.5530843232149523,0.0,1.0,0.6666666666666666,0.0,1.0,0.25,1.0
355,0.5,0.3333333333333333,0.0,0.5555555555555556,0.21311475409836064,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.4839919794342436,0.4524239105046681,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
356,0.5,0.0,0.0,0.5555555555555556,0.2950819672131148,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,0.4734392883748657,0.4425595120057255,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
357,0.75,1.0,1.0,0.4444444444444445,0.5245901639344263,1.0,0.5,1.0,0.0,1.0,1.0,0.4652442225051532,0.4348989640934384,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
358,0.5,0.0,0.0,0.4444444444444445,0.8032786885245902,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.5291252356840062,0.49461337883056,0.0,0.6666666666666666,0.0,0.4,1.0,0.25,1.0
359,0.5,0.0,0.0,0.7777777777777777,0.14754098360655735,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.4462166352424042,0.6194240383450045,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
360,0.5,0.0,0.0,0.5555555555555556,0.4918032786885246,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.3801359236917197,0.35534179992186843,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
361,0.5,1.0,0.0,0.4444444444444445,0.4426229508196722,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,0.4104267539505666,0.5325382105873597,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,0.0
362,0.5,1.0,0.0,0.6666666666666665,0.11475409836065575,0.3333333333333333,0.75,0.5,0.6666666666666666,0.0,1.0,0.14888202729596944,0.6190561233056564,0.0,0.6666666666666666,0.3333333333333333,0.4,0.6666666666666666,0.5,1.0
363,0.75,1.0,0.75,0.5555555555555556,0.049180327868852465,1.0,1.0,1.0,0.0,0.5,1.0,0.1395948531592084,0.3832987018882577,0.0,0.6666666666666666,0.0,0.6000000000000001,1.0,0.25,1.0
364,0.5,0.0,0.0,0.5555555555555556,0.5081967213114754,1.0,0.5,0.75,0.3333333333333333,1.0,1.0,0.32579022826501225,0.5483958633915815,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
365,0.75,1.0,0.0,0.4444444444444445,0.21311475409836064,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,0.2645693220663756,0.4925139644879231,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
366,0.5,0.0,0.0,0.5555555555555556,0.7704918032786886,1.0,0.5,1.0,0.16666666666666666,0.5,1.0,0.5407023954913797,0.5054354257552056,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.5,1.0
367,0.5,0.0,0.0,0.5555555555555556,0.7704918032786886,1.0,0.5,0.25,0.3333333333333333,0.5,1.0,0.5506159068448597,0.5147023346379038,0.0,1.0,0.3333333333333333,0.2,0.6666666666666666,0.25,1.0
368,0.5,1.0,0.0,0.4444444444444445,0.9344262295081968,1.0,1.0,1.0,0.5,0.5,1.0,0.5048509606608906,0.4719223779518655,0.0,1.0,0.3333333333333333,0.0,0.0,0.25,1.0
369,0.5,0.0,0.0,0.4444444444444445,0.0819672131147541,1.0,1.0,1.0,0.0,0.0,1.0,0.5104794273959237,0.4771837315250913,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.0,0.5,1.0
370,0.5,0.0,0.0,0.5555555555555556,0.11475409836065575,1.0,0.5,1.0,1.0,0.0,1.0,0.3967774976915424,0.5680658619371846,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
371,0.5,1.0,0.0,0.3333333333333333,0.819672131147541,1.0,0.75,0.5,0.6666666666666666,1.0,1.0,0.457882775735071,0.5515283973957965,0.0,1.0,0.3333333333333333,0.6000000000000001,0.0,0.5,0.0
372,0.5,1.0,1.0,0.5555555555555556,0.4426229508196722,1.0,0.5,1.0,0.0,1.0,1.0,0.30713474248832506,0.28710207431710355,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0
373,0.5,1.0,0.0,0.4444444444444445,0.9344262295081968,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.5197737297809297,0.4858718189503266,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0
374,0.5,1.0,0.0,0.6666666666666665,0.06557377049180327,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.3521548281966784,0.6201587224687799,0.0,0.6666666666666666,0.3333333333333333,0.4,0.0,0.5,1.0
375,0.5,0.0,0.0,0.0,0.9836065573770492,0.6666666666666666,0.25,0.25,0.16666666666666666,0.5,0.0,0.3768016875578773,0.3522250372185227,0.3333333333333333,0.3333333333333333,0.0,0.8,0.3333333333333333,0.0,1.0
376,0.5,0.0,0.0,0.4444444444444445,0.18032786885245905,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3809649127485981,0.35611671869493744,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
377,0.0,0.0,0.0,0.7777777777777777,0.049180327868852465,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5881002400199136,0.707221692274167,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
378,0.5,1.0,0.0,0.8888888888888888,0.016393442622950817,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.6490275509579235,0.6066951418758904,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
379,0.5,0.0,0.0,0.5555555555555556,0.16393442622950818,1.0,0.5,1.0,1.0,0.0,1.0,0.4176352262444829,0.5958573053980101,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
380,0.5,1.0,0.0,0.4444444444444445,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4247089528175043,0.5737597300282626,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
381,0.0,1.0,0.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5145738003672773,0.4810110516243413,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
382,0.5,0.0,0.0,0.6666666666666665,0.032786885245901634,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.3911769018740077,0.5952672297341746,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
383,0.25,1.0,0.0,0.5555555555555556,0.9836065573770492,1.0,0.25,1.0,1.0,1.0,0.0,0.3229050807213403,0.3018438022723937,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.0
384,0.5,0.3333333333333333,0.0,0.5555555555555556,0.26229508196721313,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.4437694826299796,0.6247162485121884,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,1.0
385,0.5,1.0,1.0,0.7777777777777777,0.09836065573770493,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.5051492920544525,0.4722012508700888,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
386,0.5,1.0,0.0,0.4444444444444445,0.18032786885245905,1.0,1.0,1.0,1.0,1.0,1.0,0.2566020098287312,0.4476755133245889,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0
387,0.5,1.0,0.0,0.5555555555555556,0.5573770491803279,1.0,1.0,0.0,0.0,0.0,1.0,0.4595684504738222,0.4295933906817688,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
388,0.5,0.0,0.0,0.6666666666666665,0.14754098360655735,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5631014385598587,0.5263735054904308,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
389,0.5,1.0,0.0,1.0,0.016393442622950817,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6250387530655677,0.6874572622672614,0.3333333333333333,0.0,0.3333333333333333,0.4,0.0,0.75,1.0
390,0.5,1.0,0.0,0.4444444444444445,0.9672131147540984,1.0,1.0,1.0,0.8333333333333333,0.0,1.0,0.39994101331885457,0.4985165108706324,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
391,0.5,0.0,0.0,0.5555555555555556,0.13114754098360654,1.0,0.0,1.0,0.0,0.0,1.0,0.33243791105181986,0.6261623426197782,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.0,0.5,1.0
392,0.5,0.0,0.0,0.4444444444444445,0.8032786885245902,1.0,0.75,0.5,0.6666666666666666,1.0,1.0,0.3674781098471249,0.34350958393203745,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
393,0.5,1.0,0.0,0.3333333333333333,0.9344262295081968,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.3248309543593866,0.3036440620276921,0.0,1.0,0.6666666666666666,0.8,0.3333333333333333,0.0,1.0
394,0.5,1.0,0.0,0.4444444444444445,0.9508196721311476,1.0,1.0,1.0,1.0,0.5,1.0,0.2984815517609189,0.3997551703724063,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
395,0.5,1.0,0.0,0.4444444444444445,0.9016393442622952,1.0,1.0,0.0,0.16666666666666666,1.0,1.0,0.46590639827013897,0.4355179498654476,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0
396,0.5,1.0,0.0,0.4444444444444445,0.6229508196721312,1.0,1.0,0.0,0.8333333333333333,1.0,1.0,0.3725921519047035,0.3482900658501045,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.5,1.0
397,0.5,1.0,0.0,0.4444444444444445,0.7540983606557378,1.0,1.0,1.0,0.0,1.0,1.0,0.3648949369971559,0.5982078142348839,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,1.0
398,0.75,1.0,0.0,0.4444444444444445,0.9508196721311476,1.0,0.25,1.0,1.0,0.5,1.0,0.4430673797326055,0.41416859178121257,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,0.0
399,0.0,1.0,0.0,0.6666666666666665,0.049180327868852465,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.4551699802247717,0.5429604128692902,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.5,1.0
400,0.5,0.3333333333333333,1.0,0.7777777777777777,0.21311475409836064,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.5107733562286683,0.4774584890367262,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.5,1.0
401,0.5,0.0,0.0,0.6666666666666665,0.032786885245901634,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.5171826963208375,0.4834497839991818,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
402,0.5,1.0,0.0,0.4444444444444445,0.19672131147540986,1.0,1.0,1.0,1.0,0.0,1.0,0.2645693220663756,0.2473129563608833,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,0.0
403,0.5,1.0,0.0,0.7777777777777777,0.14754098360655735,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.4727901744024505,0.6768324073793832,0.0,0.6666666666666666,0.3333333333333333,0.4,0.0,0.5,1.0
404,0.5,0.0,0.0,0.5555555555555556,0.19672131147540986,1.0,0.5,1.0,1.0,0.5,1.0,0.3333781186239797,0.5479460854817253,0.0,1.0,0.3333333333333333,0.4,0.0,0.5,1.0
405,0.5,0.0,0.0,0.3333333333333333,0.278688524590164,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.5975615666462342,0.5585859936468549,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
406,0.5,1.0,0.0,0.5555555555555556,0.9672131147540984,1.0,1.0,1.0,1.0,0.0,1.0,0.4731148705640553,0.5627107751391058,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
407,0.5,1.0,0.0,0.5555555555555556,0.5409836065573771,1.0,0.5,1.0,1.0,0.0,1.0,0.34901428442051285,0.5714510578987215,0.0,1.0,0.0,0.0,1.0,0.25,1.0
408,0.5,1.0,0.0,0.6666666666666665,0.032786885245901634,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.44095322142321214,0.662313447231067,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
409,0.0,1.0,0.0,0.7777777777777777,0.016393442622950817,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.4334592467746496,0.6466626472135649,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
410,0.5,1.0,0.0,0.4444444444444445,0.8524590163934427,1.0,1.0,1.0,1.0,1.0,1.0,0.5072310524883448,0.4741472298041538,0.0,1.0,0.0,0.0,1.0,0.25,1.0
411,0.5,1.0,0.25,0.4444444444444445,0.8524590163934427,1.0,1.0,0.75,0.8333333333333333,1.0,0.0,0.4356155680112925,0.4072028197383739,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,1.0
412,0.0,0.3333333333333333,0.0,0.6666666666666665,0.032786885245901634,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.5628454809220087,0.5261342425266626,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
413,0.75,1.0,0.0,0.4444444444444445,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4254459216056897,0.3976964820493678,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.5,1.0
414,0.5,0.3333333333333333,0.0,0.6666666666666665,0.26229508196721313,0.3333333333333333,0.5,1.0,0.16666666666666666,0.0,1.0,0.4441200462058914,0.6498824324550618,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.75,1.0
415,0.5,0.0,0.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.5257513647205152,0.4914595664541133,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0
416,0.5,1.0,0.0,0.5555555555555556,0.4754098360655738,1.0,1.0,1.0,0.0,1.0,1.0,0.2645693220663756,0.5069547564161785,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
417,0.5,0.0,0.0,0.5555555555555556,0.9508196721311476,1.0,0.5,1.0,0.16666666666666666,1.0,0.0,0.5341303052283983,0.7291904570340066,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,1.0,0.75,0.0
418,0.5,1.0,0.0,0.4444444444444445,0.9508196721311476,1.0,1.0,1.0,0.0,0.25,0.0,0.3091423511921607,0.4324121329138686,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,0.5
419,0.5,1.0,0.0,0.4444444444444445,0.7049180327868853,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.4356155680112925,0.4072028197383739,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.25,1.0
420,0.75,1.0,0.5,0.6666666666666665,0.18032786885245905,1.0,0.5,0.25,0.3333333333333333,0.0,1.0,0.5268793338212769,0.4925139644879231,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0
421,0.5,0.0,0.0,0.5555555555555556,0.16393442622950818,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.5933332170353078,0.5546334354491087,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
422,0.5,1.0,0.0,0.4444444444444445,0.9016393442622952,1.0,1.0,1.0,1.0,0.0,1.0,0.4104267539505666,0.3836569300489421,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0
423,0.5,1.0,0.0,0.7777777777777777,0.18032786885245905,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.5607915635158203,0.7299984138643656,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,1.0
424,0.5,1.0,0.0,0.5555555555555556,0.8688524590163935,1.0,0.5,1.0,0.5,0.5,1.0,0.4827284278325501,0.451242773252289,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,1.0
425,0.75,1.0,0.0,0.6666666666666665,0.2950819672131148,1.0,1.0,1.0,1.0,0.5,1.0,0.2837832634038673,0.5041643130744138,0.0,1.0,0.6666666666666666,0.6000000000000001,1.0,0.25,0.5
426,0.5,1.0,0.0,0.6666666666666665,0.3442622950819673,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,1.0,0.6031268633146039,0.5637882973808255,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
427,0.5,0.0,0.0,0.3333333333333333,0.8524590163934427,1.0,1.0,1.0,0.8333333333333333,0.0,1.0,0.3780554712109718,0.3533970436305358,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
428,0.5,1.0,0.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.4865064960153136,0.4547744193415424,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
429,0.5,0.0,0.0,0.5555555555555556,0.3606557377049181,1.0,0.5,0.75,0.3333333333333333,1.0,1.0,0.5455576298419746,0.5099739805343169,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
430,0.75,1.0,0.75,0.5555555555555556,0.6229508196721312,1.0,1.0,1.0,0.0,1.0,1.0,0.1395948531592084,0.3832987018882577,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
431,0.75,0.0,0.0,0.5555555555555556,0.18032786885245905,1.0,1.0,1.0,1.0,0.5,1.0,0.4469129249570214,0.451833834840833,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,0.0
432,0.75,1.0,1.0,0.4444444444444445,0.6065573770491803,1.0,1.0,1.0,0.0,0.0,1.0,0.313620904682042,0.4979985747920974,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
433,0.5,0.0,0.0,0.5555555555555556,0.18032786885245905,1.0,0.5,1.0,1.0,0.0,1.0,0.3859010699475127,0.5550747958038622,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
434,0.75,1.0,0.75,0.3333333333333333,0.6065573770491803,1.0,0.5,0.0,0.0,0.5,1.0,0.2401457931059543,0.22448243653798405,0.3333333333333333,1.0,0.0,0.8,0.3333333333333333,0.0,1.0
435,0.5,0.3333333333333333,0.0,0.6666666666666665,0.2295081967213115,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3431117849308203,0.5674275153968455,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
436,0.75,1.0,0.0,0.5555555555555556,0.9344262295081968,1.0,0.25,1.0,1.0,1.0,1.0,0.2979663258772023,0.42738540139212455,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
437,0.75,1.0,0.0,0.5555555555555556,0.09836065573770493,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.3768016875578773,0.3522250372185227,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
438,0.5,1.0,0.0,0.4444444444444445,0.09836065573770493,1.0,1.0,1.0,0.5,1.0,0.0,0.27676003029338503,0.25870853339985045,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,0.5
439,0.5,1.0,0.0,0.5555555555555556,0.16393442622950818,1.0,1.0,0.75,1.0,0.5,1.0,0.27126743237716155,0.451242773252289,0.0,0.6666666666666666,0.0,0.6000000000000001,1.0,0.5,1.0
440,0.5,1.0,0.0,1.0,0.032786885245901634,0.0,0.0,0.25,0.3333333333333333,0.0,1.0,0.7466172209892417,0.6979195877686513,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.75,1.0
441,0.5,1.0,0.5,0.3333333333333333,0.8852459016393444,1.0,1.0,1.0,0.0,1.0,0.0,0.5529885375204495,0.5169202119872112,0.0,0.3333333333333333,0.0,0.8,0.3333333333333333,0.0,1.0
442,0.75,1.0,0.0,0.4444444444444445,0.278688524590164,1.0,1.0,1.0,1.0,1.0,1.0,0.4605762629286678,0.5481710459207503,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.5,0.5
443,0.5,1.0,1.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.501854639757255,0.4691214901728271,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.75,1.0
444,0.5,1.0,0.0,0.6666666666666665,0.2295081967213115,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.3887510387393607,0.616469947871602,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
445,0.5,1.0,0.0,0.5555555555555556,0.8852459016393444,1.0,1.0,1.0,1.0,0.25,1.0,0.6133462067009527,0.5733410905966272,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
446,0.5,0.0,0.0,0.5555555555555556,0.14754098360655735,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.6554966546940144,0.6127423024366171,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
447,0.5,0.0,0.0,0.6666666666666665,0.13114754098360654,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.3979669172766571,0.6123673683491115,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
448,0.75,1.0,0.0,0.5555555555555556,0.9344262295081968,1.0,1.0,1.0,1.0,1.0,1.0,0.32096935602439514,0.5008378844987487,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,0.0
449,0.75,1.0,0.0,0.2222222222222222,0.09836065573770493,1.0,1.0,1.0,0.0,0.0,1.0,0.26849094631205483,0.4473766115083726,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
450,0.75,1.0,0.0,0.5555555555555556,0.032786885245901634,1.0,1.0,1.0,1.0,0.0,1.0,0.3366505707291574,0.31469275143971004,0.0,0.6666666666666666,0.0,0.6000000000000001,1.0,0.25,0.0
451,0.5,0.0,0.0,0.6666666666666665,0.5245901639344263,1.0,0.5,0.25,0.0,1.0,1.0,0.5766722160924633,0.5390591376925742,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5,1.0
452,0.5,0.0,0.0,0.5555555555555556,0.18032786885245905,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.3700437695262031,0.5871026334794323,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,1.0
453,0.0,1.0,0.0,0.7777777777777777,0.032786885245901634,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.3238692426521421,0.551973646389059,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
454,0.5,1.0,0.5,0.4444444444444445,0.5081967213114754,1.0,1.0,1.0,0.0,1.0,1.0,0.6219850956066555,0.5814165134697542,0.6666666666666666,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
455,0.5,1.0,0.0,0.6666666666666665,0.5737704918032788,1.0,1.0,1.0,0.0,0.25,1.0,0.4970106266994882,0.4645934247848591,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
456,0.75,1.0,0.0,0.4444444444444445,0.9672131147540984,1.0,1.0,1.0,1.0,0.25,0.0,0.2365243936702579,0.4925139644879231,0.0,1.0,0.0,0.6000000000000001,1.0,0.75,1.0
457,0.5,0.0,0.0,0.3333333333333333,0.2459016393442623,1.0,0.5,0.25,0.16666666666666666,0.0,1.0,0.6074754044857169,0.5678532077207139,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,1.0
